Date,Cobre,Zinco,Aluminio,Chumbo,Estanho,Niquel,Dolar
2013-03-20,7574.5,1901.0,1905.5,2163.0,23120.0,16725.0,1.9825999736786
2013-03-21,7580.0,1918.0,1902.0,2184.0,22695.0,16850.0,1.9844000339508
2013-03-22,7618.0,1913.0,1906.0,2163.5,22750.0,16830.0,2.0051000118256
2013-03-25,7602.0,1909.5,1898.5,2169.0,22995.0,16930.0,2.006500005722
2013-03-26,7631.0,1912.5,1890.5,2162.5,22980.0,16950.0,2.0060000419617
2013-03-27,7570.0,1854.0,1867.5,2089.0,22555.0,16670.0,2.014899969101
2013-03-28,7582.5,1870.5,1881.5,2094.0,23150.0,16540.0,2.0102000236511
2013-03-29,,,,,,,2.0192000865936
2013-04-01,,,,,,,2.0190000534058
2013-04-02,7434.5,1843.5,1862.0,2078.0,22995.0,16390.0,2.0151000022888
2013-04-03,7405.5,1834.0,1845.5,2039.5,22775.0,16190.0,2.01859998703
2013-04-04,7336.5,1836.0,1833.5,2037.5,22740.0,16040.0,2.0209999084473
2013-04-05,7376.0,1848.0,1845.0,2042.5,22725.0,15930.0,2.0127999782562
2013-04-08,7457.5,1861.0,1865.5,2038.0,23000.0,16135.0,1.9831999540329
2013-04-09,7485.5,1877.0,1858.5,2049.0,22875.0,16070.0,1.9896999597549
2013-04-10,7547.0,1892.0,1878.0,2088.0,23000.0,16150.0,1.9805999994278
2013-04-11,7510.0,1855.0,1855.5,2061.5,22750.0,15955.0,1.9731999635696
2013-04-12,7510.0,1843.5,1841.0,2047.0,22780.0,15950.0,1.974799990654
2013-04-15,7120.5,1813.5,1804.0,1982.5,21250.0,15455.0,1.9661999940872
2013-04-16,7219.0,1861.0,1861.0,2038.0,21275.0,15730.0,1.9980000257492
2013-04-17,7067.0,1835.5,1855.5,2013.0,20700.0,15350.0,1.9845999479294
2013-04-18,6962.5,1841.5,1874.0,1997.5,20305.0,15390.0,1.9970999956131
2013-04-19,6975.0,1857.5,1871.5,2008.5,21000.0,15230.0,1.9816999435425
2013-04-22,6875.5,1836.5,1841.0,1997.5,20720.0,15180.0,2.0051999092102
2013-04-23,6811.0,1829.5,1858.5,1990.0,20650.0,15085.0,2.0158998966217
2013-04-24,6935.5,1861.0,1871.0,2009.5,20855.0,15205.0,2.0183999538422
2013-04-25,7035.0,1882.0,1883.0,2041.0,20830.0,15135.0,2.0086998939514
2013-04-26,7054.5,1887.0,1890.0,2037.0,20775.0,15280.0,1.9993000030518
2013-04-29,7079.0,1862.0,1846.5,2021.0,20775.0,15285.0,1.9932999610901
2013-04-30,7073.5,1854.0,1846.5,2019.0,20800.0,15200.0,2.0057001113892
2013-05-01,6875.0,1803.5,1788.5,1970.0,19775.0,14975.0,2.0014998912811
2013-05-02,6870.5,1824.0,1803.0,1979.0,19950.0,14770.0,2.001699924469
2013-05-03,7122.0,1821.5,1828.0,1970.0,19975.0,14910.0,2.0069000720978
2013-05-06,,,,,,,2.0053999423981
2013-05-07,7240.5,1840.5,1841.5,2020.0,20345.0,14965.0,2.0058999061584
2013-05-08,7326.0,1870.5,1886.5,2048.5,20385.0,15440.0,2.0058000087738
2013-05-09,7311.0,1847.0,1864.5,2012.5,20650.0,15335.0,2.0006999969482
2013-05-10,7390.5,1835.5,1848.0,1983.5,20775.0,15325.0,2.009299993515
2013-05-13,7350.5,1824.0,1827.5,1981.0,20830.0,15235.0,2.013799905777
2013-05-14,7195.5,1814.0,1825.5,1976.0,20650.0,15105.0,2.0062000751495
2013-05-15,7095.5,1792.5,1800.5,1949.0,20600.0,14830.0,2.0183999538422
2013-05-16,7095.5,1790.0,1802.5,1966.5,20625.0,14770.0,2.0199000835419
2013-05-17,7329.5,1813.0,1840.5,2003.0,20900.0,14855.0,2.0225999355316
2013-05-20,7276.0,1807.0,1811.0,2002.0,21000.0,14850.0,2.0311999320984
2013-05-21,7384.0,1833.5,1835.0,2040.5,21275.0,15035.0,2.0357000827789
2013-05-22,7480.0,1840.5,1837.5,2053.5,21500.0,15165.0,2.0327999591827
2013-05-23,7285.5,1820.5,1826.0,2025.0,21000.0,14755.0,2.045599937439
2013-05-24,7240.0,1823.0,1814.5,2056.0,21125.0,14755.0,2.041100025177
2013-05-27,,,,,,,2.0469000339508
2013-05-28,7257.0,1820.0,1808.0,2098.0,21150.0,14830.0,2.0534999370575
2013-05-29,7201.5,1837.0,1821.0,2117.0,21005.0,14780.0,2.0738000869751
2013-05-30,7245.5,1870.0,1857.0,2150.0,20885.0,14650.0,2.1073000431061
2013-05-31,7241.0,1882.0,1875.5,2193.0,20825.0,14635.0,2.1077001094818
2013-06-03,7330.5,1906.5,1888.5,2210.0,21000.0,15030.0,2.0899000167847
2013-06-04,7337.5,1912.0,1902.5,2219.0,21025.0,15140.0,2.1212999820709
2013-06-05,7421.5,1925.0,1939.0,2246.5,21100.0,15255.0,2.1240000724792
2013-06-06,7311.0,1895.5,1927.5,2205.5,20900.0,14920.0,2.1250998973846
2013-06-07,7282.0,1903.5,1933.5,2188.0,20980.0,15050.0,2.1273999214172
2013-06-10,7120.0,1849.5,1884.0,2123.0,20845.0,14855.0,2.1273999214172
2013-06-11,7036.0,1833.0,1848.5,2129.0,20600.0,14495.0,2.1273999214172
2013-06-12,7086.0,1833.0,1843.0,2133.0,20445.0,14385.0,2.1273999214172
2013-06-13,7057.5,1815.5,1813.0,2092.0,20255.0,14030.0,2.1526999473572
2013-06-14,7045.0,1818.0,1815.5,2100.0,20250.0,14230.0,2.116800069809
2013-06-17,7020.5,1816.0,1789.5,2099.5,20300.0,14085.0,2.0964000225067
2013-06-18,6970.5,1817.0,1795.0,2076.0,20140.0,14025.0,2.167799949646
2013-06-19,6972.5,1835.0,1792.5,2082.0,20050.0,14010.0,2.1775999069214
2013-06-20,6808.0,1795.0,1748.5,2009.0,19445.0,13745.0,2.2242000102997
2013-06-21,6777.0,1809.0,1748.0,2017.0,19515.0,13780.0,2.2557001113892
2013-06-24,6637.5,1784.0,1729.0,1996.0,19545.0,13650.0,2.2385001182556
2013-06-25,6726.5,1805.0,1744.5,2023.0,19725.0,13865.0,2.2256000041962
2013-06-26,6685.5,1801.0,1733.0,2032.0,19700.0,13560.0,2.2102000713348
2013-06-27,6705.5,1808.0,1719.5,2038.0,19700.0,13620.0,2.1861999034882
2013-06-28,6750.5,1823.0,1731.0,2058.0,19800.0,13680.0,2.1958999633789
2013-07-01,6917.0,1833.0,1754.0,2059.0,19755.0,13835.0,2.189199924469
2013-07-02,6980.0,1856.0,1792.5,2088.0,20225.0,13915.0,2.2230999469757
2013-07-03,6922.0,1851.5,1774.5,2058.0,20095.0,13805.0,2.247200012207
2013-07-04,6920.5,1840.5,1767.5,2067.5,20005.0,13685.0,2.2634000778198
2013-07-05,6821.0,1805.5,1743.0,2035.5,19700.0,13530.0,2.2460000514984
2013-07-08,6765.0,1819.0,1736.5,2032.0,19300.0,13325.0,2.2474999427795
2013-07-09,6719.0,1825.0,1740.0,2029.0,19370.0,13160.0,2.2614998817444
2013-07-10,6780.0,1846.0,1761.5,2046.0,19680.0,13475.0,2.2541000843048
2013-07-11,6995.5,1885.5,1800.5,2093.0,19700.0,13655.0,2.2704000473022
2013-07-12,6923.0,1861.0,1790.5,2050.0,19450.0,13565.0,2.2520000934601
2013-07-15,6891.5,1856.0,1761.5,2049.5,19305.0,13380.0,2.2618999481201
2013-07-16,6936.5,1843.5,1752.5,2044.5,19395.0,13535.0,2.2163000106812
2013-07-17,6924.0,1832.0,1772.5,2037.5,19460.0,13810.0,2.2488000392914
2013-07-18,6855.5,1821.5,1753.0,2016.5,19355.0,13885.0,2.2228999137878
2013-07-19,6920.0,1834.0,1773.0,2036.0,19600.0,13980.0,2.2218000888824
2013-07-22,6980.0,1840.0,1794.5,2036.0,19500.0,14055.0,2.2448000907898
2013-07-23,6961.0,1837.5,1801.5,2039.5,19400.0,13975.0,2.2302000522614
2013-07-24,7076.5,1863.0,1807.0,2063.0,19605.0,14120.0,2.210000038147
2013-07-25,6927.5,1839.0,1784.5,2050.0,19275.0,14050.0,2.2435998916626
2013-07-26,6905.5,1832.5,1761.5,2060.5,19315.0,13830.0,2.240700006485
2013-07-29,6860.5,1809.5,1760.0,2056.0,19395.0,13640.0,2.2544000148773
2013-07-30,6752.0,1801.0,1741.5,2029.0,19760.0,13435.0,2.2665998935699
2013-07-31,6805.0,1793.0,1732.0,2033.5,19895.0,13570.0,2.2794001102448
2013-08-01,6999.0,1822.5,1776.5,2090.0,20555.0,13765.0,2.2736999988556
2013-08-02,7019.0,1836.0,1770.0,2111.5,20870.0,13820.0,2.3011999130249
2013-08-05,6950.5,1823.0,1755.5,2112.0,21130.0,13835.0,2.2839999198914
2013-08-06,7026.5,1829.0,1753.0,2118.0,21295.0,13890.0,2.3025999069214
2013-08-07,6892.0,1801.0,1731.0,2090.0,21180.0,13585.0,2.2952001094818
2013-08-08,7121.5,1845.0,1782.0,2120.0,21650.0,14160.0,2.3041000366211
2013-08-09,7186.0,1905.5,1821.5,2152.0,22150.0,14450.0,2.2785000801086
2013-08-12,7246.0,1908.0,1832.5,2180.0,22105.0,14775.0,2.26859998703
2013-08-13,7281.0,1904.5,1839.5,2178.0,22050.0,14735.0,2.2844998836517
2013-08-14,7272.5,1902.5,1835.0,2169.0,21825.0,14725.0,2.3106999397278
2013-08-15,7228.0,1905.0,1842.5,2190.0,21525.0,14660.0,2.3215000629425
2013-08-16,7335.5,1950.0,1876.5,2224.5,21875.0,14685.0,2.3378000259399
2013-08-19,7285.5,1955.5,1872.5,2238.0,21850.0,14655.0,2.3875000476837
2013-08-20,7265.5,1940.0,1849.0,2229.5,22025.0,14565.0,2.409600019455
2013-08-21,7236.0,1936.5,1852.5,2220.0,22025.0,14450.0,2.3938999176025
2013-08-22,7340.5,1942.0,1857.5,2227.5,22000.0,14435.0,2.4477999210358
2013-08-23,7300.5,1932.0,1835.0,2197.0,22000.0,14345.0,2.4324998855591
2013-08-26,,,,,,,2.3454999923706
2013-08-27,7300.5,1937.5,1828.0,2205.5,21700.0,14325.0,2.3761999607086
2013-08-28,7236.0,1933.0,1826.5,2229.5,21650.0,14240.0,2.3684000968933
2013-08-29,7210.5,1901.0,1798.0,2200.0,21515.0,14070.0,2.3424999713898
2013-08-30,7095.0,1877.5,1775.5,2160.5,21230.0,13755.0,2.3561000823975
2013-09-02,7175.5,1868.0,1764.0,2152.0,21130.0,13775.0,2.3807001113892
2013-09-03,7183.5,1868.0,1773.0,2151.5,21280.0,13635.0,2.3747999668121
2013-09-04,7125.5,1838.5,1744.5,2122.0,21800.0,13540.0,2.3559999465942
2013-09-05,7103.0,1840.0,1754.0,2122.0,22355.0,13660.0,2.3578000068665
2013-09-06,7170.5,1868.5,1780.5,2151.0,22625.0,13900.0,2.3203999996185
2013-09-09,7191.5,1845.5,1767.0,2134.5,23200.0,13820.0,2.3006000518799
2013-09-10,7172.0,1837.5,1759.5,2125.0,22975.0,13775.0,2.2739000320435
2013-09-11,7163.0,1838.0,1756.5,2120.0,22830.0,13675.0,2.2822999954224
2013-09-12,7043.5,1824.5,1747.0,2083.0,22450.0,13620.0,2.2718000411987
2013-09-13,7028.5,1833.5,1747.0,2063.0,22630.0,13605.0,2.2725999355316
2013-09-16,7050.0,1825.0,1734.5,2039.5,22900.0,13820.0,2.2767000198364
2013-09-17,7056.5,1823.0,1730.0,2023.0,22925.0,13775.0,2.2813999652863
2013-09-18,7090.5,1825.5,1742.0,2053.0,22935.0,13780.0,2.2502999305725
2013-09-19,7301.5,1876.0,1783.5,2092.0,23335.0,14140.0,2.1828000545502
2013-09-20,7295.0,1858.5,1771.5,2075.5,23345.0,14090.0,2.1972999572754
2013-09-23,7181.0,1843.5,1754.5,2043.0,22900.0,13830.0,2.2074999809265
2013-09-24,7140.5,1845.0,1753.5,2045.0,22925.0,13680.0,2.1958000659943
2013-09-25,7155.0,1841.5,1752.0,2042.5,23000.0,13725.0,2.1947000026703
2013-09-26,7220.5,1860.5,1761.5,2061.0,23300.0,13780.0,2.2232999801636
2013-09-27,7252.5,1880.0,1789.5,2083.0,23450.0,13885.0,2.239000082016
2013-09-30,7290.5,1876.5,1803.0,2075.0,23395.0,13860.0,2.2227001190186
2013-10-01,7219.0,1852.5,1786.0,2052.5,23200.0,13740.0,2.2170000076294
2013-10-02,7156.0,1828.0,1773.5,2035.0,22710.0,13630.0,2.2125999927521
2013-10-03,7215.5,1840.5,1785.5,2048.0,22850.0,13635.0,2.1895999908447
2013-10-04,7148.0,1831.0,1789.5,2027.0,22975.0,13560.0,2.2049000263214
2013-10-07,7171.0,1829.0,1791.0,2028.0,23675.0,13840.0,2.2074999809265
2013-10-08,7231.5,1850.0,1818.5,2056.0,23720.0,13835.0,
2013-10-09,7141.0,1858.0,1839.0,2061.0,23500.0,13760.0,2.2051000595093
2013-10-10,7112.5,1852.5,1818.5,2054.0,23395.0,13720.0,2.2026000022888
2013-10-11,7125.0,1873.0,1830.0,2073.0,23325.0,13730.0,2.1772000789642
2013-10-14,7205.5,1884.0,1822.0,2102.0,23380.0,13910.0,2.1710000038147
2013-10-15,7186.0,1887.0,1805.0,2113.0,23100.0,13895.0,2.1789000034332
2013-10-16,7158.5,1859.0,1787.0,2103.5,22950.0,13840.0,2.1772999763489
2013-10-17,7172.0,1886.0,1796.0,2128.0,22905.0,13970.0,2.1781001091003
2013-10-18,7241.5,1908.0,1808.5,2158.5,22760.0,14170.0,2.158499956131
2013-10-21,7225.5,1907.0,1807.5,2157.5,22905.0,14295.0,2.1454999446869
2013-10-22,7260.0,1930.0,1829.5,2183.0,23395.0,14635.0,2.170599937439
2013-10-23,7200.5,1914.5,1822.0,2159.0,22905.0,14580.0,2.1696000099182
2013-10-24,7160.0,1895.5,1802.0,2141.0,22845.0,14425.0,2.1863000392914
2013-10-25,7126.0,1894.5,1807.0,2149.0,22825.0,14385.0,2.2005999088287
2013-10-28,7161.0,1923.0,1839.0,2183.0,23210.0,14460.0,2.1844000816345
2013-10-29,7215.5,1939.0,1849.0,2195.0,23225.0,14520.0,2.1775000095367
2013-10-30,7275.5,1937.5,1843.5,2186.5,23200.0,14555.0,2.1819999217987
2013-10-31,7234.0,1925.5,1833.0,2170.0,22995.0,14515.0,2.1810998916626
2013-11-01,7255.5,1917.0,1817.5,2171.0,22975.0,14580.0,2.2318000793457
2013-11-04,7180.0,1900.0,1788.0,2139.0,22800.0,14260.0,2.251699924469
2013-11-05,7138.5,1886.5,1767.5,2123.5,22750.0,14325.0,2.2407999038696
2013-11-06,7200.0,1896.5,1784.5,2150.0,23025.0,14290.0,2.2772998809814
2013-11-07,7119.0,1868.5,1776.0,2117.0,22725.0,13950.0,2.2825000286102
2013-11-08,7125.5,1864.0,1765.0,2117.0,22940.0,13865.0,2.3029000759125
2013-11-11,7135.0,1864.5,1760.5,2107.5,22870.0,13810.0,2.3092999458313
2013-11-12,7124.0,1856.5,1755.0,2092.0,22775.0,13655.0,2.3278000354767
2013-11-13,7021.5,1852.5,1746.0,2077.0,22775.0,13605.0,2.3303999900818
2013-11-14,6939.0,1851.5,1740.5,2074.0,22905.0,13600.0,2.3289999961853
2013-11-15,6967.5,1860.0,1738.0,2073.0,22975.0,13690.0,2.3113000392914
2013-11-18,6999.5,1863.5,1737.5,2072.0,23000.0,13690.0,2.3159000873566
2013-11-19,6947.0,1860.0,1738.0,2062.5,22850.0,13580.0,2.260400056839
2013-11-20,6980.0,1862.0,1740.0,2074.0,22920.0,13510.0,2.2688000202179
2013-11-21,6992.0,1859.0,1730.5,2061.0,22975.0,13425.0,2.2686998844147
2013-11-22,7065.5,1872.5,1747.0,2083.0,22900.0,13440.0,2.302099943161
2013-11-25,7067.5,1872.0,1734.0,2068.0,22900.0,13480.0,2.2737998962402
2013-11-26,,1873.0,1735.0,,22945.0,13465.0,2.2808001041412
2013-11-27,7051.5,1855.5,1721.0,2067.0,22855.0,13405.0,2.2938001155853
2013-11-28,6988.0,1848.0,1701.0,2041.0,22600.0,13270.0,2.3269999027252
2013-11-29,7027.0,1859.0,1711.0,2051.5,22530.0,13415.0,2.3148999214172
2013-12-02,7008.5,1855.5,1699.5,2040.5,22685.0,13390.0,2.3308000564575
2013-12-03,6945.0,1857.0,1695.0,2035.5,22485.0,13350.0,2.3533000946045
2013-12-04,6975.0,1861.5,1702.0,2047.0,22675.0,13525.0,2.3729999065399
2013-12-05,7081.0,1883.0,1728.0,2074.0,23125.0,13785.0,2.3880000114441
2013-12-06,7113.0,1882.5,1728.5,2067.0,23025.0,13740.0,2.3561999797821
2013-12-09,7141.0,1911.5,1749.0,2085.5,23150.0,13835.0,2.321799993515
2013-12-10,7165.5,1938.5,1762.5,2103.5,23280.0,14005.0,2.316999912262
2013-12-11,7169.5,1952.5,1769.0,2114.0,22575.0,13930.0,2.305999994278
2013-12-12,7230.0,1952.0,1759.5,2114.0,22700.0,14005.0,2.338700056076
2013-12-13,7218.5,1959.0,1750.5,2115.5,22725.0,13905.0,2.3320000171661
2013-12-16,7325.5,1992.5,1745.5,2151.5,22850.0,14060.0,2.3250000476837
2013-12-17,7286.0,1989.5,1745.5,2150.0,22800.0,13920.0,2.322900056839
2013-12-18,7230.0,1995.0,1749.5,2131.5,22750.0,14035.0,2.3164000511169
2013-12-19,7218.5,1976.5,1735.5,2137.5,22850.0,14070.0,2.3289000988007
2013-12-20,7264.5,2022.0,1739.0,2169.0,22875.0,14215.0,2.3545000553131
2013-12-23,7251.0,2072.0,1718.0,2195.5,22855.0,14310.0,2.3826999664307
2013-12-24,7280.0,2077.0,1710.0,2223.5,22945.0,14050.0,2.3540000915527
2013-12-25,,,,,,,2.3552000522614
2013-12-26,,,,,,,2.3545000553131
2013-12-27,7375.0,2116.0,1753.5,2259.0,23000.0,14175.0,2.3522999286652
2013-12-30,7387.0,2105.0,1771.0,2240.0,22800.0,14015.0,2.3334999084473
2013-12-31,7394.5,2085.5,1764.5,2206.0,22550.0,13970.0,2.3592998981476
2014-01-01,,,,,,,2.3592000007629
2014-01-02,7439.5,2082.0,1755.5,2212.0,22490.0,13905.0,2.3571000099182
2014-01-03,7335.5,2044.5,1738.5,2168.0,21580.0,13870.0,2.3847000598907
2014-01-06,7313.5,2025.5,1717.5,2136.0,21500.0,13570.0,2.3715000152588
2014-01-07,7354.0,2050.5,1733.0,2157.0,21720.0,13480.0,2.3736999034882
2014-01-08,7368.0,2046.0,1736.5,2127.0,22075.0,13445.0,2.3687000274658
2014-01-09,7282.0,2014.5,1713.0,2093.0,21825.0,13365.0,2.3919999599457
2014-01-10,7283.5,2020.0,1716.0,2097.0,21850.0,13680.0,2.3880000114441
2014-01-13,7305.5,2035.5,1716.0,2119.0,21905.0,13980.0,2.3534998893738
2014-01-14,7343.0,2097.0,1725.0,2181.5,22245.0,14285.0,2.3568000793457
2014-01-15,7309.0,2054.5,1715.0,2151.0,22100.0,14245.0,2.3515999317169
2014-01-16,7345.5,2082.0,1752.0,2198.5,22425.0,14495.0,2.3554999828339
2014-01-17,7379.5,2067.5,1766.0,2175.5,22400.0,14595.0,2.3605999946594
2014-01-20,7340.0,2075.5,1767.5,2187.5,22290.0,14435.0,2.3475000858307
2014-01-21,7332.0,2069.5,1742.5,2176.5,22150.0,14565.0,2.3405001163483
2014-01-22,7327.0,2075.0,1747.0,2182.0,22240.0,14645.0,2.3578000068665
2014-01-23,7285.0,2051.0,1732.0,2155.0,22175.0,14635.0,2.3696000576019
2014-01-24,7240.0,2019.0,1726.5,2145.5,22125.0,14555.0,2.3908998966217
2014-01-27,7235.0,2008.0,1711.0,2136.0,22000.0,14260.0,2.3931999206543
2014-01-28,7215.0,1997.5,1713.0,2127.0,22105.0,14080.0,2.4184000492096
2014-01-29,7209.0,2001.0,1709.5,2143.0,22145.0,14095.0,2.4233999252319
2014-01-30,7155.0,1963.5,1686.0,2116.0,22305.0,13860.0,2.4323999881744
2014-01-31,7091.0,1965.5,1663.5,2091.5,21925.0,13700.0,2.4087998867035
2014-02-03,7095.5,1963.0,1658.5,2087.5,22200.0,13830.0,2.4223001003265
2014-02-04,7107.0,1965.0,1641.5,2091.5,22330.0,13860.0,2.4372000694275
2014-02-05,7096.0,1977.0,1663.0,2093.0,22150.0,13840.0,2.4063999652863
2014-02-06,7109.0,1985.0,1654.5,2078.0,22060.0,13820.0,2.3954999446869
2014-02-07,7200.0,2036.0,1678.0,2117.0,22270.0,14105.0,2.379499912262
2014-02-10,7190.5,2028.0,1672.0,2111.5,22235.0,14265.0,2.3752000331879
2014-02-11,7120.0,2006.0,1671.0,2085.0,22290.0,14120.0,2.4061999320984
2014-02-12,7174.5,2016.0,1686.0,2103.5,22425.0,14270.0,2.4014000892639
2014-02-13,7157.0,2021.0,1687.0,2105.0,22600.0,14235.0,2.4170000553131
2014-02-14,7175.5,2047.0,1710.5,2123.0,22930.0,14235.0,2.3910000324249
2014-02-17,7210.0,2063.0,1700.5,2131.5,23230.0,14340.0,2.3840999603271
2014-02-18,7205.0,2070.5,1693.5,2132.5,23095.0,14405.0,2.3817999362946
2014-02-19,7220.0,2075.0,1726.5,2155.0,23230.0,14475.0,2.3861000537872
2014-02-20,7185.0,2035.0,1717.5,2124.0,23050.0,14265.0,2.3889999389648
2014-02-21,,2060.0,1734.0,,23130.0,14410.0,2.3696000576019
2014-02-24,7130.0,2043.0,1699.5,2102.0,23100.0,14160.0,2.3406000137329
2014-02-25,7115.0,2058.5,1708.5,2112.0,23150.0,14235.0,2.3362998962402
2014-02-26,7149.0,2077.0,1735.0,2110.0,23575.0,14285.0,2.3387999534607
2014-02-27,7095.0,2072.0,1716.0,2099.0,23590.0,14185.0,2.3480000495911
2014-02-28,7097.5,2110.0,1724.0,2115.5,23545.0,14550.0,2.319000005722
2014-03-03,7032.5,2095.0,1674.5,2081.0,23130.0,14510.0,2.3334000110626
2014-03-04,7035.0,2114.0,1687.0,2102.5,23225.0,14830.0,2.3410999774933
2014-03-05,7102.5,2155.5,1741.5,2123.5,23350.0,15305.0,2.3378000259399
2014-03-06,7054.5,2118.0,1732.0,2105.0,23305.0,15455.0,2.3173000812531
2014-03-07,6930.5,2094.5,1729.5,2084.5,23135.0,15330.0,2.3199999332428
2014-03-10,6716.0,2047.0,1715.0,2039.0,22855.0,15135.0,2.335599899292
2014-03-11,6720.5,2071.0,1746.0,2079.0,23255.0,15635.0,2.343199968338
2014-03-12,6498.0,2015.0,1716.5,2022.0,22970.0,15670.0,2.3594000339508
2014-03-13,6495.0,1993.0,1703.0,2008.0,22780.0,15730.0,2.3522999286652
2014-03-14,6490.0,1991.0,1698.0,2018.0,23095.0,15805.0,2.3610999584198
2014-03-17,6550.0,1971.0,1684.0,2035.5,22900.0,15865.0,2.3405001163483
2014-03-18,6471.5,1952.5,1690.5,2027.0,23125.0,16075.0,2.3461000919342
2014-03-19,6446.0,1957.5,1672.0,2035.5,23225.0,16115.0,2.329400062561
2014-03-20,6434.5,1957.0,1674.0,2046.0,23125.0,15910.0,2.3445999622345
2014-03-21,6539.5,1952.5,1677.0,2061.0,23000.0,15990.0,2.3232998847961
2014-03-24,6510.0,1942.0,1688.5,2049.5,22960.0,16135.0,2.3197999000549
2014-03-25,6559.5,1967.0,1716.5,2059.0,23230.0,16225.0,2.3185999393463
2014-03-26,6555.0,1981.0,1705.5,2065.0,23275.0,15960.0,2.3090999126434
2014-03-27,,1966.0,1682.5,,23050.0,15670.0,2.2929000854492
2014-03-28,6667.0,1981.0,1709.5,2058.0,23050.0,15770.0,2.2562000751495
2014-03-31,6636.0,1981.0,1730.5,2041.0,23025.0,15735.0,2.2560999393463
2014-04-01,6632.0,1962.0,1744.0,2026.0,22910.0,15780.0,2.2692999839783
2014-04-02,6713.0,1984.0,1776.5,2036.0,23125.0,16130.0,2.2583000659943
2014-04-03,6606.0,1965.0,1782.5,2016.0,23100.0,16145.0,2.2650001049042
2014-04-04,6677.0,1998.5,1810.0,2046.0,23185.0,16515.0,2.2764999866486
2014-04-07,6610.5,1986.0,1793.5,2022.0,23125.0,16470.0,2.2307999134064
2014-04-08,6652.0,2001.0,1785.0,2040.5,23205.0,16410.0,2.2142999172211
2014-04-09,6630.5,2023.5,1791.5,2070.5,23350.0,16500.0,2.1988999843597
2014-04-10,6637.5,2033.5,1853.5,2087.5,23375.0,17050.0,2.1812999248505
2014-04-11,6686.0,2037.0,1840.5,2104.5,23585.0,17395.0,2.2039000988007
2014-04-14,6645.0,2032.5,1833.5,2075.0,23495.0,17735.0,2.2139000892639
2014-04-15,6630.0,2037.0,1816.5,2090.5,23475.0,17280.0,2.2123000621796
2014-04-16,6600.0,2056.5,1833.0,2110.0,23500.0,17880.0,2.2335999011993
2014-04-17,6631.0,2057.5,1837.0,2121.0,23320.0,17985.0,2.2381999492645
2014-04-18,,,,,,,2.2281999588013
2014-04-21,,,,,,,2.2281999588013
2014-04-22,6628.5,2067.5,1847.0,2133.0,23675.0,18230.0,2.2281999588013
2014-04-23,6645.0,2068.0,1835.5,2141.5,23725.0,18120.0,2.2369999885559
2014-04-24,6731.0,2072.5,1840.5,2147.5,23905.0,18430.0,2.2179000377655
2014-04-25,6785.5,2062.0,1823.5,2143.0,23815.0,18465.0,2.2090001106262
2014-04-28,6782.0,2061.5,1800.5,2125.0,23800.0,18550.0,2.2388000488281
2014-04-29,6770.0,2052.0,1779.5,2095.0,23590.0,18230.0,2.2202999591827
2014-04-30,6724.0,2054.5,1769.5,2088.5,23175.0,18200.0,2.2332000732422
2014-05-01,6670.5,2025.5,1736.5,2070.5,23050.0,18070.0,2.2279999256134
2014-05-02,6699.0,2012.5,1736.5,2060.5,23000.0,18200.0,2.2307000160217
2014-05-05,,,,,,,2.2149999141693
2014-05-06,6740.0,2050.5,1749.5,2091.0,23205.0,18460.0,2.2423000335693
2014-05-07,6688.0,2049.0,1728.5,2082.0,23250.0,18580.0,2.2269999980927
2014-05-08,6690.5,2020.0,1717.5,2064.0,23250.0,19390.0,2.2139999866486
2014-05-09,6770.0,2027.5,1718.0,2081.0,23300.0,20105.0,2.2130000591278
2014-05-12,6930.0,2062.5,1739.5,2093.0,23375.0,20850.0,2.2074999809265
2014-05-13,6884.5,2065.0,1739.0,2100.0,23225.0,21200.0,2.2098999023438
2014-05-14,6976.5,2085.0,1757.5,2113.0,23480.0,20650.0,2.2116000652313
2014-05-15,6949.0,2077.0,1753.0,2125.0,23400.0,18750.0,2.1997001171112
2014-05-16,,2057.5,1731.5,,23435.0,19155.0,2.2156000137329
2014-05-19,7009.0,2085.0,1724.5,2121.0,23555.0,19785.0,2.2102999687195
2014-05-20,6922.5,2083.0,1722.0,2114.0,23350.0,19680.0,2.2028999328613
2014-05-21,6841.0,2049.0,1714.5,2085.0,23050.0,19405.0,2.2128000259399
2014-05-22,6945.5,2081.0,1745.5,2112.5,23400.0,19670.0,2.2051000595093
2014-05-23,6991.0,2083.5,1781.5,2123.0,23340.0,19620.0,2.2107999324799
2014-05-26,,,,,,,2.2190001010895
2014-05-27,7020.0,2082.0,1777.5,2120.0,23375.0,19650.0,2.2211000919342
2014-05-28,7035.0,2089.5,1801.5,2117.0,23355.0,19515.0,2.2328000068665
2014-05-29,6970.0,2047.0,1784.5,2075.0,23375.0,18750.0,2.2276000976562
2014-05-30,6995.5,2074.0,1823.5,2084.5,23505.0,19310.0,2.2235999107361
2014-06-02,7003.0,2081.0,1816.5,2089.0,23425.0,19405.0,2.236799955368
2014-06-03,6930.0,2084.0,1802.5,2095.0,23325.0,19005.0,2.2737998962402
2014-06-04,6835.0,2080.5,1796.5,2095.0,23230.0,18950.0,2.2765998840332
2014-06-05,6800.0,2094.0,1828.5,2080.0,23240.0,19005.0,2.2753999233246
2014-06-06,6660.5,2069.5,1817.0,2063.0,23025.0,18465.0,2.2562999725342
